NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
2,10059E+11;2023;3;F;1;2;2;2;0;2;1;0;2100055;Açailândia;21;MA;2;1;1;2100055;Açailândia;21;MA;1;1;1;1;1224;1192;1202;1214;537.8;639.2;554.9;524.2;CBBAAEBCBEBEBDBEAAACCACDDABDCCABADDACBDCBACBD;DAAAAEADCDCDBABCADEBAEEDEEAABAACACDAECDDAABCD;DCBBACAAEBDBACBCACBABAADAAABCCBEDBCCBBCDCDDAD;EBAABDDCECABCDCACACCDBEADCEBACCCADCDCADACCDDB;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;120;180;120;140;80;640;E;E;C;D;3;C;A;C;D;A;B;B;B;A;A;A;A;A;B;A;A;D;A;A;B
2,10061E+11;2023;2;F;1;3;1;2;0;3;1;0;;;;;;;;3534401;Osasco;35;SP;1;1;1;1;1222;1191;1201;1212;503;548.7;492.5;514;CEDEAADAADBBDCADCABECADBBCBAEDCEDBEEDDDACCCAA;CEBEEAAECCCEBADECADAAECECEEEDCEECADADBDBEAADB;BECABCACADDADBBDBEACAADDBDBCAACAAABCCAEBEEBAE;CEDCCCDBCEBAADCDCACEEEDBADAEADECCACDDEAEDDBEB;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;120;160;140;100;100;620;H;E;F;F;2;D;A;B;C;A;A;B;A;B;A;B;A;B;C;B;B;C;B;B;B
2,10061E+11;2023;1;F;1;3;0;1;0;1;;0;;;;;;;;2312908;Sobral;23;CE;1;1;1;1;1221;1193;1204;1211;336.1;537.6;464.5;556.5;AEDCDBBADDAEEBDAEBBDEECAADCDEDEEACCEDDAADABEE;AEDEECAEDCDAEDEEAADDBCCCABCDCAAEAEBABBADDDDDD;AEABCEECAAEDADACCAABCBCBECDCBAEAAAAEDBDCBDDAC;CCCCCBAEDBBDCACBDEDCABCDAADDEBECBADBEDEDBBEBE;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;160;180;140;160;160;800;E;E;D;B;4;B;A;B;D;A;B;B;A;A;A;B;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;4;F;1;5;1;2;0;2;1;0;;;;;;;;1302603;Manaus;13;AM;1;1;1;1;1222;1191;1201;1212;465.7;569.5;523.6;501.7;DBCEDEADBECADEBDBCADAEADCADDEBCBDCDCCADBCADBB;CDAEECACBACEADBBCBDAACCDEABCBCDEABCACDEBDAEDD;BCCDACECAEBECBAADBDEBBEDBBACEACAABAEDCCABEAAA;DAECDDBCCDCAACEBCAEBCADBACEBDCBDACEBDBBADDDEC;1;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;3;0;0;0;0;0;0;H;H;E;B;10;E;A;E;E;A;A;E;B;B;A;A;A;A;E;A;B;B;A;A;B
2,1006E+11;2023;3;F;1;1;1;2;0;2;1;0;3509502;Campinas;35;SP;2;1;1;3509502;Campinas;35;SP;1;1;1;1;1221;1193;1204;1211;541;559.4;579;701.3;DBDACDEDBBDDCEAADCDEEECBAECDBEEDBBECBCCDACAAD;CBEEABAEDCDACEEEECEABCDCEBCBDDEDBBACCBADACEDC;BBABCBEDBACDEDAACADBADACCBDCEEEEADCBBEEBACAED;ACCDCEABAABDBECBDEADABCDDADDDBEABDBECCEBCAECC;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;160;180;160;160;180;840;C;E;B;B;5;E;A;C;D;A;A;B;B;B;A;B;A;B;B;B;A;E;A;B;B
2,1006E+11;2023;14;F;1;1;1;1;17;1;;0;;;;;;;;2917508;Jacobina;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;C;C;A;3;D;A;B;C;B;B;B;A;B;A;A;A;B;C;A;A;C;A;B;B
2,1006E+11;2023;11;F;1;3;1;1;8;1;;0;;;;;;;;3200102;Afonso Cláudio;32;ES;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;E;C;C;3;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;D;A;A;B
2,1006E+11;2023;6;F;1;1;1;1;4;1;;0;;;;;;;;3505302;Barra Bonita;35;SP;1;1;1;1;1224;1192;1202;1214;506.8;556.4;569.1;400;CEBACECCDDBDEECDDDBDEDCDEABBECAADBBCBBBDBAECE;DBAABEADCBCADDBCABDADE.DDDCAAAABDCECECBEDABCD;BABABCDEAEDEAEBBECB.CACCAAAECBBEBBCAADEDDACEA;EDEBADDCEACEEBCDABCBECDBDCDCEBCDCDABDCDEBBDBA;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;120;160;120;120;160;680;E;D;C;B;2;C;A;B;C;B;B;B;B;B;A;A;A;A;B;A;A;C;B;A;B
2,1006E+11;2023;11;M;1;3;1;1;0;1;;0;;;;;;;;2311603;Redenção;23;CE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;B;B;B;5;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
2,10059E+11;2023;13;F;1;2;1;1;17;1;;0;;;;;;;;3530607;Mogi das Cruzes;35;SP;1;1;1;1;1224;1192;1202;1214;478.6;536.6;433.2;450;EEBCDABAEEBEBDBAEDBEEDDBDDBDACCACCDEBAEBBEDEE;ABACDEADCBCABABEADBBEDEDADABCBAADCAEDCEDAAECD;BEDBCAAEABDEDDEDEBBBDBCCBCADEABEDDBDDEDDEDCAA;EEDBCCDEABEDCDBDEBACBCBDEDAEACBAADCEBAECDECBA;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;100;80;60;80;0;320;B;C;C;B;5;E;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;B;A;B
2,10059E+11;2023;5;M;1;1;1;1;1;1;;0;;;;;;;;1500800;Ananindeua;15;PA;1;1;1;1;1222;1191;1201;1212;399.3;368.1;409.2;463.1;EADDCBCACADEBEABDEBBEDBACEAEECBDACABBCDBECDCA;BCBCDACEDBCDBDEAEADBADEBAEBABBADBACCDAEEADBAC;ACBBBCCACCDBDBBBDEBDDCAEDDDBBBDEDECECAEAACAEE;DDAACEBCDBDAEEDAECDCDACCEEBABBCBAAACBEADDBEAB;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;100;120;120;100;100;540;E;H;D;B;4;E;A;C;D;A;A;B;A;A;A;A;A;A;B;A;A;E;A;B;B
2,10061E+11;2023;10;M;1;3;2;1;8;1;;0;;;;;;;;1600303;Macapá;16;AP;1;1;1;1;1223;1194;1203;1213;398.9;503.3;534.1;678.2;CDBEAEEEBCDAECDAEBDCEACEBEAAAADBEAEBEBBECDAEA;ABCDCBDAEEEECCAEAABADCDECACDEEDAEABDBECDECECE;CECBACAECBBDACCACAADEECEACDBEDEDABDEBEEBCACCD;EADDEBDAADBCCCCCEABCCDCBEDAEAEACAEADCBDEACBDD;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;120;100;100;120;80;520;A;B;B;B;4;C;A;B;C;B;B;B;A;B;A;A;A;A;B;A;A;C;A;B;B
2,10061E+11;2023;3;M;1;1;1;2;0;2;1;0;;;;;;;;2803500;Lagarto;28;SE;1;1;1;1;1224;1192;1202;1214;537.9;457.5;459.4;414.1;AEBBCEDCBDBEBECABBACEACEDABECECCEADCBCBEAEEEB;DABAEEADBDBEDBBAACEEBADBEACDDBAADCDAEBCACCEDD;ADADCBCEECAEBDBADCCBCADACCADBACEDAECACECADCBE;EDCBBDDEAADEADCAEECBCDEBBABCBDCEADBCDADCCDBBC;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;120;160;100;120;120;620;C;E;B;B;3;B;A;B;C;B;B;B;B;B;A;B;A;A;B;A;A;B;A;A;B
2,1006E+11;2023;5;M;1;2;1;1;3;1;;0;;;;;;;;1501402;Belém;15;PA;1;1;1;1;1224;1192;1202;1214;419.3;460.7;439;355.9;ADCBDAEDBEBABDDDEBAEAACCBCDBBCBEEEAEBDEABAADD;EAEDAEBCCCCDBEBDDABABDECBBACEACCEEACEEEACADCD;BEEEAAEDEEBDEDDBEECEDABDACAEBCCEABBDDCAAAEBAA;BDEBBCCDCCDECCCBCDBCCBABBDDCEDDEAEBEEDEDBDBCC;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;120;120;120;140;100;600;E;E;B;B;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
2,10059E+11;2023;10;M;1;3;1;1;8;1;;0;;;;;;;;3518800;Guarulhos;35;SP;1;1;1;1;1222;1191;1201;1212;630.9;662.2;613.9;566.7;BEDEECCACEABABDCDEBBEAACCDDACCADDBEEBDBABBCBD;CDAEABEBAACEAADECBDAABCDCEBADCDEEBADBCEDEBCDB;BBDABDACAEDBCDCAECDEDCBEBBACBAEABEAACACBDEDAE;CDECEACCDEAAEDDDCABDDECEDACBCDACBECAAECBADCEE;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;160;200;180;160;160;860;B;C;D;D;3;C;A;C;C;B;A;B;B;B;A;B;A;A;D;A;B;D;A;B;B
2,1006E+11;2023;5;F;1;3;1;1;2;1;;0;;;;;;;;2101400;Balsas;21;MA;1;1;1;1;1221;1193;1204;1211;560.7;608.6;608.9;492.3;DBEBBAEDCDCECBEEDBACCAADEDCCDBBCBEACBCADADCAE;ACAECAACACDAADEBBCDABCDCADCBDADEACBAABADBCEBE;AEBACABDDECDEDAADADBADCDBEAACEDDAEDBBEBAADCED;CBEDCECDDDBCBDCBCDAEACDCAAEEDBBCBDCBECCEDDBCC;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;120;100;80;120;80;500;D;E;B;B;7;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;B;B
2,1006E+11;2023;3;M;1;1;1;2;0;2;1;0;4304606;Canoas;43;RS;2;1;1;4304606;Canoas;43;RS;1;1;1;1;1223;1194;1203;1213;457.6;444.3;507.8;510.7;CADACABECCABADECDECADBCCEDBDCDCDBDBEECACDDBCB;ABDDCACDBECAEBECEDEDCAEBCAEBDADBEACAEBCCBEACD;CEAAECAEDCBEDECAEBCEECCDDCCDEDCBEABBBADDCBCCA;EAEDEDEABDDABDCDCDBAACCEDABEDCBADCBDABBCEDBEA;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;4;0;0;0;0;0;0;F;E;C;B;2;D;A;B;B;A;A;B;B;B;A;A;A;A;B;A;A;B;A;A;B
2,1006E+11;2023;8;F;1;3;1;1;6;1;;0;;;;;;;;2704302;Maceió;27;AL;1;1;1;1;1223;1194;1203;1213;409.8;665.3;615.9;731.7;CBDDEEBEEEABABCBBEBDCEDEECABDABBCBDACDBCCBDCD;ABCCCBDACEAAACEECEBADAEADADEBAABCDCEBADCDAADE;EAACEEAECBBEAACAAACDABBAECCBEDCDADCDBAEDCEDCC;EBCEEADACDCCCCBCCABCBDABDDDEBCCBEADDDCADEEBCB;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;160;200;160;180;180;880;E;C;C;B;6;D;A;B;C;A;B;B;B;A;A;A;A;A;B;A;A;C;A;B;B
2,1006E+11;2023;11;M;1;3;1;1;8;1;;0;;;;;;;;2704708;Marechal Deodoro;27;AL;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;C;C;B;2;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;6;M;1;2;1;1;3;1;;0;;;;;;;;2611606;Recife;26;PE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;B;F;B;1;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B
2,10059E+11;2023;3;M;1;1;1;2;0;2;1;0;;;;;;;;2804805;Nossa Senhora do Socorro;28;SE;1;1;1;1;1221;1193;1204;1211;518.6;578.1;527.3;647.2;DBDDBDCCCDBCEEEACB.CEA.BAEEE.BECDEDBCCBDAEEAB;AEACCBAABCADADEABCBABCDEDBCEDABEBECAEBDDECDAE;CBABCEBADACDEAACDABBBACC..ACDBCCAEBEBEEAEBEED;ED.C.EEBDAEBCDAABEADADDDCCDEECDADDABBBEBEAACB;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;120;160;100;120;120;620;B;C;B;B;5;D;A;B;C;B;B;B;B;B;A;B;A;A;C;A;A;E;A;A;B
2,1006E+11;2023;7;F;1;3;1;1;4;1;;0;;;;;;;;3306305;Volta Redonda;33;RJ;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;D;B;B;3;D;A;B;C;A;A;B;A;B;B;A;A;A;C;A;B;D;A;B;B
2,1006E+11;2023;5;M;1;3;1;1;3;1;;0;;;;;;;;1501402;Belém;15;PA;1;1;1;1;1221;1193;1204;1211;425.2;506.2;467;456.8;EBABDEDAAECCDEAEDBBEDADBECEEBDACAECDDCBECCAEE;DCAECBDACBEABDEDCCAAECDBADCBDBEBADBEDABDECEBC;AEBCBCADACBAECACDBDEABCDBEADCBECADBBEBDBADEAD;DAEBDBAADCABCADBEEECDECCDEEDDBCEBDEECBDCAECBC;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;160;140;140;160;160;760;D;E;C;B;4;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
2,1006E+11;2023;3;F;1;3;1;2;0;2;1;0;;;;;;;;2603454;Camaragibe;26;PE;1;1;1;1;1224;1192;1202;1214;445.2;456;566.1;485.1;AEAEBDBEBEBDBEBCEDBBEBCAEAEACCCDEEDCCDEBDECDE;CACBDEBDCDEDBDBECBCADECAAAAEDDAAEEECAEADDADEE;BBBECCBEAEDECCCBACEBCEACEDAECBBEDDCDDDCDEDDAC;EEEABEDEEEAEBDBCCACADCCDBEEAAACEBDBCABAAABCBA;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;160;120;120;160;160;720;D;C;D;B;5;C;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;D;A;A;B
2,10059E+11;2023;5;F;1;3;1;1;3;1;;0;;;;;;;;1600303;Macapá;16;AP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;G;C;D;5;D;A;B;D;A;A;B;A;B;A;A;A;A;B;A;B;D;A;A;B
2,10059E+11;2023;11;F;1;3;1;1;0;1;;0;;;;;;;;2927408;Salvador;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;C;B;B;3;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
2,10061E+11;2023;5;F;1;0;1;2;0;2;1;0;2927408;Salvador;29;BA;1;1;1;2927408;Salvador;29;BA;1;1;1;1;1221;1193;1204;1211;570.3;607.5;609.9;676.6;DBDCCACCCBDBDEECECDCCDDCADCDBBADBBDEECADAECAA;ADDDBDAADCDAADEABBEABCEEABCBCAEEBDEAABADDCAAE;ADDAAABCCADDCDAACADBADBBCBAECBEAAECBBEBBECAED;DCDEEEDABDBDDEABBEEDDBDDAEEDDECBCDBCACEDBAECB;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;180;200;200;200;200;980;G;E;D;D;5;G;A;C;C;A;A;B;B;B;A;A;A;A;C;A;A;D;A;A;B
2,10061E+11;2023;12;M;1;1;1;1;13;1;;0;;;;;;;;2304400;Fortaleza;23;CE;1;1;1;1;1223;1194;1203;1213;510.5;466.4;409.3;357.1;CDDABEACECDBABCBDABDBEAEDACBBBBEBECCAADABABCD;ADCDBDCBCEBAEDEBBECADBEEDBBCCEDBCDAEAACABCECE;DEACDDABDDBECACAEDCDBADACADAACCEEBABDCDAAABDE;BCABDEDBBDECADCDAACACAADEDBCEEAEAADCBBEDADACD;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1;140;180;140;180;180;820;H;B;F;B;2;B;A;C;C;A;A;B;A;B;A;B;A;A;C;A;A;C;A;A;A
2,1006E+11;2023;5;F;1;3;1;1;3;1;;0;;;;;;;;2606200;Goiana;26;PE;1;1;1;1;1222;1191;1201;1212;436.3;347.1;460.4;374.9;CECECDAAAEBBBDCECDCCEEDACDBCAEDCABDBEECDECEBE;CECBDDDCAACEECDCABADBDEAEDCBCDDCBEEADBDAEDBCA;BCEACCBCAEDBCBBBDDACBCAE...C..DBDEBDACBECAAAE;CEDDBECCBAEBDCCEAAECCBBBBDAAEEBEEDECDEEACEBCE;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;140;140;120;100;20;520;F;E;C;B;2;A;A;C;C;A;B;B;B;A;A;A;A;A;C;A;A;C;A;A;B
2,10059E+11;2023;3;F;1;3;1;2;0;2;1;0;1506138;Redenção;15;PA;2;1;1;1506138;Redenção;15;PA;1;1;1;1;1224;1192;1202;1214;523.1;571.7;508.8;609.8;CBDCADBBDEBDEBCDADBDCDCADCBCBCDECADECBECDEDBE;DBADBEABCDEABCBCDECBDEBDADADCEACECDADCEDAEBCD;DBCDBCBEAEDCAEDAECABCDECBCADBCBEDBBCBDCBEDCED;BADDEDBECEDEACBCDCCEEDBCECEBCDAEDEBECBDABCDDB;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;200;200;180;200;200;980;D;C;B;C;3;B;A;B;D;B;B;B;A;B;A;B;A;A;B;A;A;D;A;A;B
2,1006E+11;2023;3;F;1;1;1;2;0;2;1;0;4314407;Pelotas;43;RS;1;1;1;4314407;Pelotas;43;RS;1;1;1;1;1222;1191;1201;1212;573.8;609.8;594.1;761;DECAEDDBCABDCBCDDEEBABEDCADDEBACDBDECDCAACCAB;CDAEAAABDAAEAADECECAABCDCEBEDCDEECAEBEDCEBDDA;BCDBBCACAEDCCDBADCDEDCBEBBABBAEBBAACEACCBEAAE;EEECCCBBDDCAEEABEEBCDDADBABCCCECCCADBEEDADEEB;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1;160;200;180;200;200;940;D;D;C;C;3;E;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;D;A;B;B
2,1006E+11;2023;3;M;1;1;1;2;0;2;1;0;;;;;;;;3118601;Contagem;31;MG;1;1;1;1;1221;1193;1204;1211;612.2;625.4;600.2;729.1;DBEBEBEDCCDCABCCBDBECDCABEECBBAEBBACDCDDEEBAA;ACDCCDAABCDACDEDBCCABCDCEBCBDADCBAEAEBADACDAE;DBABBAAEDACAEDACCADBADEBDCACCBDECEACBEBDACAED;CCCCEDABCBDCDEABEEBDAACBECDBDCCBDDACCBEBEABCC;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1;160;200;160;180;200;900;D;E;B;D;4;E;A;C;D;B;A;B;B;B;A;B;A;A;B;A;B;E;A;B;B
2,1006E+11;2023;4;F;1;3;1;2;0;2;1;0;1500107;Abaetetuba;15;PA;2;1;1;1500107;Abaetetuba;15;PA;1;1;1;1;1224;1192;1202;1214;356.9;457.2;468.6;425.2;AEDB.CDBAEEBDCDCEAAECACDACADEDBCEEABDECCDABEB;BCDCDCADCBECBAAEDDBEBACDACADABCEADEAABADDABCD;BBADBDCEAAEBBEADACECCACEADAACDBDEBBBDAEBDCDDA;EAADBCDEEABCBCADCBCEAEEDBAAEEDBCDEBBADCBADBCA;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1;100;160;120;120;180;680;A;B;F;B;3;B;A;B;C;A;B;B;A;A;A;A;A;A;A;A;A;C;A;A;B
